instant,dteday,yr,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,cnt,isDaylight,isNoon,relative_temp,relative_atemp,relative_hum,relative_windspeed,Wday_RushHour_High,Wday_RushHour_Med,Wday_RushHour_Low,Wend_RushHour_High,Wend_RushHour_Med,Wend_RushHour_Low,season_fall,season_spring,season_summer,season_winter,weathersit_Acceptable,weathersit_Bad,weathersit_Chaos,weathersit_Good,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,hr_0,hr_1,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_2,hr_3
11717,2012-05-08,1,0,1,0.56,0.5303,0.68,0.3582,37,258,295,True,False,-0.33341433515042923,-0.4375060277664049,-0.364265317249543,1.8216736136171832,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11718,2012-05-08,1,0,1,0.58,0.5455,0.68,0.4179,46,111,157,True,False,-0.06185129992151324,-0.1974341592923533,-0.35642490502974844,2.3625811360272655,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11719,2012-05-08,1,0,1,0.6,0.6061,0.64,0.3881,60,157,217,True,True,0.2150020662939813,0.7716515172732681,-0.6625657150419347,2.0400804339041825,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11720,2012-05-08,1,0,1,0.62,0.6061,0.65,0.3284,60,203,263,True,True,0.49505786562578424,0.7740780712013187,-0.5842570083792292,1.4615998695280061,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11721,2012-05-08,1,0,1,0.64,0.6061,0.65,0.2537,53,166,219,True,True,0.7814803744930293,0.7822550537868226,-0.5891395998652385,0.7578025760488131,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11722,2012-05-08,1,0,1,0.62,0.6061,0.69,0.3284,8,63,71,True,False,0.5162558993147003,0.793921688716954,-0.2862742544472842,1.4445447015182045,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11723,2012-05-08,1,0,1,0.62,0.5909,0.73,0.2537,40,94,134,True,False,0.5335246198962643,0.5586054390666668,0.017944694099897497,0.7479108065413983,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11724,2012-05-08,1,0,1,0.64,0.6061,0.73,0.2239,54,335,389,True,False,0.838268339705173,0.8203463692314585,0.004792894864026276,0.4721246854235111,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11725,2012-05-08,1,0,1,0.64,0.6061,0.69,0.2836,77,640,717,True,False,0.85837888891437,0.8328394251924037,-0.3358696489428888,1.0176744228908865,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11726,2012-05-08,1,0,1,0.64,0.6061,0.69,0.2836,69,641,710,True,False,0.8792837620534031,0.8456180435077947,-0.3504419187300145,1.0057695062461165,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11727,2012-05-08,1,0,1,0.64,0.6061,0.69,0.2836,59,399,458,True,False,0.8908190647514221,0.8548893773226485,-0.360459140624686,0.9950431840524119,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11728,2012-05-08,1,0,1,0.64,0.6061,0.69,0.2836,40,262,302,False,False,0.9025909716517784,0.8643107617463252,-0.3706655735619281,0.9844438756773476,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11729,2012-05-08,1,0,1,0.64,0.6061,0.65,0.2836,21,202,223,False,False,0.9060816037091851,0.8671394113158416,-0.7128545713648804,0.9751945840617867,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11730,2012-05-08,1,0,1,0.6,0.5758,0.78,0.2537,13,134,147,False,False,0.3067835351141618,0.3554324651098606,0.3827642772353305,0.693820860132411,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11731,2012-05-08,1,0,1,0.6,0.5758,0.78,0.3284,10,53,63,False,False,0.3110303989619042,0.35915336212094956,0.3766588679547196,1.365928665780006,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11732,2012-05-09,1,0,1,0.58,0.5455,0.83,0.19399999999999998,8,27,35,False,False,0.010725186171141153,-0.15351713913822793,0.7985168000640062,0.12239890669176326,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11733,2012-05-09,1,0,1,0.6,0.5758,0.78,0.2537,3,11,14,False,False,0.3129089694692782,0.36232105083995153,0.3735948749390081,0.6644389849553078,False,False,True,False,False,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11734,2012-05-09,1,0,1,0.56,0.5303,0.88,0.4478,0,1,1,False,False,-0.2914411063913195,-0.41240891694319665,1.2203747321732927,2.445432134758366,False,False,True,False,False,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11735,2012-05-09,1,0,1,0.56,0.5303,0.88,0.1642,0,2,2,False,False,-0.2914411063913195,-0.41240891694319665,1.2147738351893438,-0.1930835289059809,False,False,True,False,False,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11736,2012-05-09,1,0,1,0.56,0.5303,0.88,0.2239,0,5,5,False,False,-0.2914411063913195,-0.41240891694319665,1.2092166234520259,0.3492993716567824,False,False,True,False,False,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11737,2012-05-09,1,0,1,0.56,0.5303,0.88,0.1343,1,27,28,False,False,-0.2934627680093659,-0.41427350056732204,1.2092166234520259,-0.4877836246325965,False,False,True,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11738,2012-05-09,1,0,1,0.56,0.5303,0.88,0.1045,5,121,126,False,False,-0.2954887956849226,-0.41614243699048387,1.2117930188294526,-0.7630795390420656,False,False,True,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11739,2012-05-09,1,0,1,0.56,0.5303,0.94,0.19399999999999998,17,401,418,True,False,-0.2954887956849226,-0.41614243699048387,1.7105347143070297,0.05840881923586322,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11740,2012-05-09,1,0,1,0.6,0.5606,0.83,0.1343,28,594,622,True,False,0.30468836416624934,0.09616059368019991,0.7814441807664381,-0.4971313357266837,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11741,2012-05-09,1,0,1,0.6,0.5606,0.83,0.0,40,285,325,True,False,0.30110184914968835,0.09314662297755162,0.7858803586768328,-1.7692709825608885,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11742,2012-05-09,1,0,1,0.62,0.6061,0.65,0.2537,40,113,153,True,False,0.5986230213618857,0.8630243768107398,-0.720406198634456,0.6116849501716118,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11743,2012-05-09,1,0,1,0.62,0.6212,0.59,0.2985,45,156,201,True,True,0.5944049158478355,1.11103387107886,-1.2154325618412103,1.024590762227597,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11744,2012-05-09,1,0,1,0.62,0.6212,0.57,0.2239,58,222,280,True,True,0.5902040470832098,1.0994693826139694,-1.3680330139375634,0.31403026250738564,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11745,2012-05-09,1,0,1,0.64,0.6212,0.53,0.2537,50,216,266,True,True,0.8861768254704759,1.0880635470044737,-1.683873951581371,0.5932773506453911,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11746,2012-05-09,1,0,1,0.64,0.6212,0.53,0.2537,68,175,243,True,False,0.8787663355827274,1.0768115278772907,-1.6583640088884064,0.5893319787746827,False,False,False,False,True,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11747,2012-05-09,1,0,1,0.64,0.6212,0.53,0.1045,68,191,259,True,False,0.8758410226714698,1.0737587178331809,-1.6376488177540898,-0.8178428734429408,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11748,2012-05-09,1,0,1,0.66,0.6212,0.5,0.19399999999999998,68,289,357,True,False,1.1749086889495173,1.0707193072087415,-1.8655634957769063,0.02631983600233809,False,False,False,False,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11749,2012-05-09,1,0,1,0.64,0.6212,0.53,0.1343,76,629,705,True,False,0.8724616424775247,1.0676931793384676,-1.5990393955848188,-0.5341241522373845,False,False,False,True,False,False,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11750,2012-05-09,1,0,1,0.52,0.5,0.77,0.5821,23,349,372,True,False,-0.9203343948588538,-0.9573170299831346,0.34757641227856484,3.6645980074397673,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11751,2012-05-09,1,0,1,0.5,0.4848,0.77,0.3582,2,96,98,True,False,-1.2120186626405498,-1.2050084745718272,0.3455430627876543,1.4904865947446633,False,False,False,True,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11752,2012-05-09,1,0,1,0.5,0.4848,0.82,0.2239,3,48,51,False,False,-1.204571167599453,-1.1985558663049223,0.7464493787291315,0.2731881760937838,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11753,2012-05-09,1,0,1,0.5,0.4848,0.82,0.1642,4,30,34,False,False,-1.2005612669502443,-1.1951245707719047,0.7430917957741437,-0.26027060814776876,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11754,2012-05-09,1,0,1,0.48,0.4697,0.82,0.1045,5,62,67,False,False,-1.4917642977725354,-1.4412421097125525,0.7397484397109076,-0.7923346224357725,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11755,2012-05-09,1,0,1,0.48,0.4697,0.82,0.19399999999999998,8,47,55,False,False,-1.486481879733437,-1.43693459596373,0.7397484397109076,0.016426113969302724,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11756,2012-05-10,1,0,1,0.5,0.4848,0.77,0.1642,2,31,33,False,False,-1.1874380930224844,-1.1840954164828383,0.33706984149191493,-0.24735814000537845,False,False,False,False,False,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11757,2012-05-10,1,0,1,0.48,0.4697,0.88,0.1343,2,9,11,False,False,-1.486481879733437,-1.43693459596373,1.2195852654693342,-0.5120888544974105,False,False,True,False,False,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11758,2012-05-10,1,0,1,0.48,0.4697,0.88,0.1045,0,3,3,False,False,-1.49254327975115,-1.4418137729380374,1.2195852654693342,-0.7814876861149262,False,False,True,False,False,True,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11759,2012-05-10,1,0,1,0.46,0.4545,0.88,0.2239,0,3,3,False,False,-1.794862384893116,-1.6986048123838158,1.2195852654693342,0.290707582559696,False,False,True,False,False,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11760,2012-05-10,1,0,1,0.46,0.4545,0.77,0.19399999999999998,0,2,2,False,False,-1.794862384893116,-1.6986048123838158,0.33988441824555216,0.0109640864215933,False,False,True,False,False,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11761,2012-05-10,1,0,1,0.46,0.4545,0.72,0.2985,1,23,24,False,False,-1.794862384893116,-1.6986048123838158,-0.05497029974457914,0.9595339610392685,False,False,True,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11762,2012-05-10,1,0,1,0.44,0.4394,0.72,0.2239,9,130,139,False,False,-2.091067572183933,-1.9488252240960575,-0.04753902071790018,0.2817465239542058,False,False,True,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11763,2012-05-10,1,0,1,0.44,0.4394,0.72,0.2985,8,393,401,True,False,-2.082144514558856,-1.942038550642932,-0.04004259733012954,0.9521297366573057,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11764,2012-05-10,1,0,1,0.46,0.4545,0.67,0.3582,27,603,630,True,False,-1.786954406165695,-1.6924988043445177,-0.4387113296065439,1.479662241926809,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11765,2012-05-10,1,0,1,0.5,0.4848,0.59,0.4627,62,299,361,True,False,-1.1965741893793733,-1.1917667306463766,-1.087670286080975,2.3981493422854694,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11766,2012-05-10,1,0,1,0.5,0.4848,0.51,0.4179,42,112,154,True,False,-1.2011905233855493,-1.1956077750015697,-1.7335266272813359,1.9483061356381153,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11767,2012-05-10,1,0,1,0.52,0.5,0.48,0.5224,77,179,256,True,True,-0.9018547732771774,-0.9409067037545632,-1.9513024645766823,2.843577111094369,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11768,2012-05-10,1,0,1,0.52,0.5,0.48,0.4179,65,207,272,True,True,-0.8989000188129004,-0.9382617396790421,-1.9166570439275126,1.8680559107153358,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11769,2012-05-10,1,0,1,0.54,0.5152,0.39,0.4478,90,228,318,True,True,-0.599163958108244,-0.6829041743526769,-2.603110158043591,2.0938633441285623,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11770,2012-05-10,1,0,1,0.56,0.5303,0.37,0.4179,61,186,247,True,False,-0.29933668979326833,-0.42648874293062444,-2.6950739432105055,1.8001442186410235,False,False,False,False,True,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11771,2012-05-10,1,0,1,0.54,0.5152,0.37,0.3881,79,192,271,True,False,-0.5876311249394696,-0.6687760655778434,-2.62764863113098,1.52098090656458,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11772,2012-05-10,1,0,1,0.58,0.5455,0.3,0.4627,87,334,421,True,False,0.012318272155194985,-0.15889694578169683,-3.0962611085703706,2.1248498335743795,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11773,2012-05-10,1,0,1,0.6,0.6212,0.31,0.3881,84,648,732,True,False,0.3188961863024745,1.1075080121189582,-2.9356079412230054,1.4672199960809245,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11774,2012-05-10,1,0,1,0.56,0.5303,0.35,0.5224,109,661,770,True,False,-0.269274623071616,-0.40162929230624256,-2.5776966470977998,2.550300734401162,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11775,2012-05-10,1,0,1,0.54,0.5152,0.37,0.3582,84,469,553,True,False,-0.5642516208076535,-0.6473796646506086,-2.382972233717082,1.16189603579889,False,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11776,2012-05-10,1,0,1,0.52,0.5,0.4,0.3284,59,315,374,False,False,-0.8639507296618447,-0.8970270810071298,-2.1276873229266315,0.9099926395457231,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11777,2012-05-10,1,0,1,0.5,0.4848,0.42,0.19399999999999998,19,211,230,False,False,-1.1626156661619382,-1.1452599397191592,-1.9487001536776574,-0.1762134117473665,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11778,2012-05-10,1,0,1,0.5,0.4848,0.42,0.1045,36,196,232,False,False,-1.1486491290993572,-1.131613288236515,-1.9141051936616063,-0.8977618204546878,False,False,False,False,True,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11779,2012-05-10,1,0,1,0.48,0.4697,0.48,0.1045,23,112,135,False,False,-1.4424193257713331,-1.3740678055320752,-1.476311363246824,-0.9088001594010443,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11780,2012-05-11,1,0,1,0.46,0.4545,0.55,0.1045,17,47,64,False,False,-1.7291581927977393,-1.6135938942711037,-0.9863340051685555,-0.9200528387783031,False,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11781,2012-05-11,1,0,1,0.46,0.4545,0.51,0.1343,14,32,46,False,False,-1.7022389319058748,-1.590072071967782,-1.243298707385693,-0.6667117877382733,False,False,True,False,False,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11782,2012-05-11,1,0,1,0.46,0.4545,0.44,0.1642,15,16,31,False,False,-1.6761381245350748,-1.5671860290796782,-1.6954972832347794,-0.4253686932206055,False,False,True,False,False,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11783,2012-05-11,1,0,1,0.46,0.4545,0.41,0.2836,5,8,13,False,False,-1.6517346914878555,-1.546926233487603,-1.8691006185215076,0.5461997900949429,False,False,True,False,False,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11784,2012-05-11,1,0,1,0.42,0.4242,0.5,0.19399999999999998,3,6,9,False,False,-2.2217913438504473,-2.0255468613322045,-1.246212838915816,-0.1869602997693405,False,False,True,False,False,True,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11785,2012-05-11,1,0,1,0.42,0.4242,0.47,0.1642,3,23,26,False,False,-2.177813604731542,-1.9914734200317716,-1.429623574967856,-0.42967949816293755,False,False,True,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11786,2012-05-11,1,0,1,0.42,0.4242,0.5,0.2537,7,128,135,False,False,-2.1358123776544264,-1.958659478910098,-1.214114163357859,0.3006029891135977,False,False,True,False,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
