dteday,yr,holiday,workingday,temp,atemp,hum,windspeed,casual,registered,cnt,isDaylight,isNoon,relative_temp,relative_atemp,relative_hum,relative_windspeed,Wend_RushHour_High,Wend_RushHour_Med,Wend_RushHour_Low,Wday_RushHour_High,Wday_RushHour_Med,Wday_RushHour_Low,season_fall,season_spring,season_summer,season_winter,weathersit_Acceptable,weathersit_Bad,weathersit_Chaos,weathersit_Good,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_6,weekday_0,weekday_1,weekday_5,weekday_4,weekday_3,weekday_2,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5
2012-11-04,1,0,0,0.28,0.2879,0.61,0.1045,1,10,11,False,False,-1.4290607260320636,-1.3248725255910538,-0.19124243666249907,-1.199943657194224,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-11-04,1,0,0,0.26,0.2727,0.65,0.1343,2,7,9,False,False,-1.6543802877267695,-1.5040813845386294,0.07931528425792099,-0.9337007737280607,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-11-04,1,0,0,0.26,0.2727,0.65,0.1045,0,5,5,False,False,-1.6398315207782075,-1.4890654815521083,0.0826303693160519,-1.1968242354756642,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-11-04,1,0,0,0.28,0.2879,0.61,0.1343,2,14,16,False,False,-1.3902452097873896,-1.287840149404594,-0.18417823559569804,-0.9226658220238533,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.26,0.2727,0.65,0.1045,11,39,50,True,False,-1.6112976099960215,-1.4602816576281397,0.0943671109960484,-1.1875635827150057,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.3,0.303,0.56,0.1343,34,115,149,True,False,-1.1250577773011199,-1.0732579601470746,-0.5133981509187796,-0.9168286508853023,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.32,0.3333,0.53,0.0,56,161,217,True,False,-0.8786727407219903,-0.690161943141413,-0.7108756218948066,-2.102978409985461,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.34,0.3333,0.49,0.19399999999999998,73,287,360,True,False,-0.6323668590957449,-0.6808221576627983,-0.9770653221994754,-0.37456492655736834,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.38,0.3939,0.46,0.2239,134,311,445,True,True,-0.14729884063020973,0.07902085212666056,-1.1728105116019263,-0.11601679059017227,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.38,0.3939,0.46,0.2239,150,354,504,True,True,-0.13834047796123386,0.08735267380108784,-1.1595870250051776,-0.11927770271396436,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.4,0.4091,0.43,0.2239,122,371,493,True,True,0.11037365578305283,0.2847224227904794,-1.3567285571934398,-0.124266319693695,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.4,0.4091,0.4,0.19399999999999998,149,360,509,True,False,0.1181523027557625,0.2916228751073619,-1.5528109926628388,-0.3933047120399666,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.4,0.4091,0.4,0.2239,149,300,449,True,False,0.12602240908839427,0.2985989731018475,-1.5369298767063575,-0.12928297855173107,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.4,0.4091,0.4,0.3284,119,316,435,True,False,0.13398751461911565,0.30565301919147425,-1.521589861882657,0.7913165747865613,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.36,0.3485,0.43,0.19399999999999998,57,270,327,True,False,-0.35000276320784157,-0.4591385226202398,-1.2955984516766057,-0.40536292189831763,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.36,0.3485,0.43,0.2239,31,206,237,True,False,-0.34157487549805293,-0.4507488806247297,-1.2810538472848643,-0.14115222105236513,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.36,0.3333,0.43,0.2537,24,203,227,True,False,-0.33310172260829285,-0.6376717568145045,-1.2668131209275193,0.1206544721079102,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.32,0.2879,0.53,0.3582,7,134,141,False,False,-0.8247334497348418,-1.2137664861825173,-0.5453012272121036,1.0418024501906797,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.3,0.2727,0.52,0.2985,16,71,87,False,False,-1.0653946927611435,-1.3958163799954342,-0.6079000139331059,0.5066775252011345,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.3,0.2879,0.52,0.2836,15,64,79,False,False,-1.0535691227693684,-1.1831303608290724,-0.599150618017613,0.3726929204159221,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-11-04,1,0,0,0.3,0.303,0.56,0.1642,12,41,53,False,False,-1.0444010943342248,-0.9760173251808976,-0.30571975611569585,-0.6792019212504721,False,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-11-10,1,0,0,0.32,0.3333,0.76,0.0896,16,106,122,False,False,-0.10720428654267253,0.32594896679345264,2.273909607348339,-1.5720528156452473,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-11-10,1,0,0,0.3,0.3182,0.81,0.0896,8,68,76,False,False,-0.4965069131973943,0.03485280150498205,2.662618561389061,-1.549538546866443,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-11-10,1,0,0,0.32,0.3485,0.81,0.0,2,42,44,False,False,-0.10018560987608519,0.6139007319346144,2.5943109780790627,-2.425696479662091,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-11-10,1,0,0,0.3,0.3333,0.81,0.0,9,11,20,False,False,-0.48938948207661503,0.318831169274237,2.528108391914417,-2.3701815767041476,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-11-10,1,0,0,0.26,0.2727,0.87,0.1045,2,4,6,False,False,-1.2671842306468923,-0.8362136490046602,2.9575437275196528,-1.3128956178471147,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-11-10,1,0,0,0.28,0.3182,0.87,0.0,1,9,10,False,False,-0.8626589979799864,0.034748877561610665,2.8656076220271616,-2.2969343261070807,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-11-10,1,0,0,0.24,0.2576,0.93,0.0896,5,11,16,False,False,-1.6336127814901955,-1.1180330705996575,3.248762821373783,-1.4027576741169958,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.26,0.2727,0.87,0.1045,14,57,71,True,False,-1.2259405269812627,-0.8231786333527491,2.677728994025735,-1.2459529278331762,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.32,0.3485,0.76,0.0,16,130,146,True,False,-0.061711030582841456,0.6154376188347412,1.790529688540951,-2.2109380399456953,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.36,0.3485,0.66,0.19399999999999998,43,216,259,True,False,0.7062484611145665,0.6097471853224913,1.027732542327523,-0.38117633734293643,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.4,0.4091,0.58,0.0,86,264,350,True,False,1.470188856916757,1.746686099041338,0.4303716901655339,-2.1612999774643,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.4,0.4091,0.58,0.1045,143,323,466,True,True,1.4544342860012311,1.7195921853223086,0.42628115232526304,-1.1682174741452278,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.48,0.4697,0.48,0.0,258,348,606,True,True,2.9602318827723453,2.819772747780474,-0.31123709147828,-2.106790925364448,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.52,0.5,0.39,0.0,268,383,651,True,True,3.6169578000873672,3.290025699833972,-0.9715272337329746,-2.0713745733533027,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.54,0.5152,0.37,0.0,280,347,627,True,False,3.8278215850843296,3.4367493415372596,-1.1125536531995681,-2.048178497659864,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.52,0.5,0.45,0.0,216,351,567,True,False,3.3135002531226605,3.046072418198697,-0.5222561089449037,-2.0126343128824407,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.54,0.5152,0.37,0.0,227,378,605,True,False,3.529576717730358,3.2003803642779123,-1.1022558907071731,-1.976686815179193,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.5,0.4848,0.45,0.19399999999999998,183,318,501,True,False,2.7490381511262267,2.600626386216278,-0.5142451468112114,-0.22729628897631224,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.44,0.4394,0.54,0.1343,103,256,359,True,False,1.7354374842948384,1.8216777675722187,0.13955184622011604,-0.7536329876135252,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.46,0.4545,0.51,0.0896,55,228,283,True,False,2.0253839716347253,2.0294355195218645,-0.08170060977377955,-1.1437232188180246,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.44,0.4394,0.54,0.0,39,153,192,False,False,1.685103156431455,1.761603668085457,0.13408337903781853,-1.9275999532497907,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.4,0.4091,0.66,0.0,51,169,220,False,False,1.0534218520051783,1.2756840204142952,1.0043489319730048,-1.8991853444831168,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.38,0.3939,0.71,0.0896,39,154,193,False,False,0.7399055627835845,1.0319616078846303,1.357997173827955,-1.0929116750703711,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-11-10,1,0,0,0.36,0.3636,0.71,0.1045,26,120,146,False,False,0.4309306249945583,0.5662078363455306,1.3428924996968952,-0.9613277671987425,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-11-11,1,0,0,0.34,0.3485,0.81,0.0896,14,110,124,False,False,0.12306703730851477,0.33454816971486784,2.0471376187388546,-1.091264843223293,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-11-11,1,0,0,0.34,0.3485,0.76,0.0896,26,82,108,False,False,0.12126382097276053,0.333079211169094,1.6583528078008842,-1.0896219908266112,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-11-11,1,0,0,0.32,0.3333,0.87,0.1045,12,58,70,False,False,-0.186545950055415,0.10046975447566828,2.414037251115198,-0.9582528880053791,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-11-11,1,0,0,0.34,0.3636,0.81,0.0,9,39,48,False,False,0.11268819359196892,0.5550094107963751,1.9785302727895087,-1.8703656077113533,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-11-11,1,0,0,0.32,0.3333,0.81,0.1045,5,6,11,False,False,-0.19643531377160947,0.09366874897982316,1.9534237037459035,-0.959788509893769,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-11-11,1,0,0,0.3,0.303,0.87,0.1343,0,12,12,False,False,-0.5065738897497178,-0.3689189058809209,2.3366999363866476,-0.7001215480280846,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-11-11,1,0,0,0.3,0.3182,0.87,0.0896,3,16,19,False,False,-0.5117488053665232,-0.14182830170625985,2.29523001277799,-1.0896219908266112,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.3,0.3182,0.89,0.0896,12,56,68,True,False,-0.5169665313698015,-0.14622968186283875,2.3889263948467083,-1.0879830990533048,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.32,0.3333,0.87,0.1045,32,87,119,True,False,-0.21108139017815822,0.08049570692608492,2.208859517744912,-0.9539547526501,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.36,0.3788,0.77,0.0,94,179,273,True,False,0.40164459148018034,0.7685392890505952,1.5242809987466481,-1.8619215753207663,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.4,0.4091,0.69,0.1045,133,272,405,True,False,1.0155353088384,1.2218182629662502,0.9907780003377518,-0.9386832566435543,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.46,0.4545,0.59,0.1343,180,324,504,True,True,1.931458391208044,1.8975106014066008,0.3397465662757816,-0.6926069664232243,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.5,0.4848,0.48,0.0896,195,390,585,True,True,2.5102263405774137,2.320966777579334,-0.37029599761158805,-1.075971058230909,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.54,0.5152,0.45,0.1045,262,424,686,True,True,3.057232528642003,2.7323974481861235,-0.5638486187724546,-0.936722930688234,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.6,0.6212,0.33,0.1642,292,362,654,True,False,3.84262439062017,4.208169264833248,-1.3338505463498418,-0.4139175789835376,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.56,0.5303,0.37,0.2239,304,420,724,True,False,3.113461121194481,2.7393862675350613,-1.0690484749356466,0.1033684563576951,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.54,0.5152,0.42,0.2239,260,393,653,True,False,2.7466496157873337,2.473573942771748,-0.7472709458881467,0.1018401476198573,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.54,0.5152,0.45,0.1642,151,342,493,True,False,2.6809358670780847,2.4285948254790775,-0.5567108763032625,-0.41220914506671824,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.52,0.5,0.45,0.1343,102,303,405,True,False,2.355770608951916,2.1849250944604726,-0.5593822292997291,-0.6629283697215981,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.48,0.4697,0.55,0.1343,69,208,277,True,False,1.787598871085897,1.7484813719534609,0.08005891435687437,-0.6590402222196117,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.44,0.4394,0.62,0.1642,54,146,200,False,False,1.248476745558909,1.3326285957046315,0.5245545108506118,-0.3961583767939553,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.44,0.4394,0.67,0.2239,44,127,171,False,False,1.2368098928893039,1.31754141506169,0.8385301516456461,0.12249566801818217,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.42,0.4242,0.71,0.19399999999999998,21,113,134,False,False,0.9679763360333437,1.1064937209977979,1.0876382154372395,-0.12870625315245432,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-11-11,1,0,0,0.42,0.4242,0.71,0.19399999999999998,16,93,109,False,False,0.9571390227128178,1.0932884631622632,1.076670276734895,-0.12354229010138913,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-11-12,1,1,0,0.42,0.4242,0.71,0.1045,6,43,49,False,False,0.9464223751757971,1.0804786764051322,1.065845769143772,-0.8958354319889646,False,False,False,False,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
